id,Season,Team,League,GP,GAA,SV%
841,200405,IF Troja-Ljungby,Allsvenskan,41,2.93,.908
841,200506,Rögle BK,Allsvenskan,18,2.51,.912
841,200607,Rögle BK,Allsvenskan,41,2.14,.928
841,200708,HV71,SHL,10,2.45,.912
841,200708,Rögle BK,Allsvenskan,3,4.06,.838
841,200809,HV71 J20,SuperElit,1,3.07,.885
841,200809,HV71,SHL,21,2.52,.910
841,200809,IF Troja-Ljungby,Allsvenskan,2,2.31,.930
841,200910,HV71,SHL,13,3.13,.891
841,201011,HV71,SHL,10,2.28,.923
841,201112,HV71,SHL,23,1.91,.933
841,201213,Linköping HC,SHL,23,2.82,.903
841,201314,Linköping HC,SHL,6,2.81,.890
841,201314,Södertälje SK,Allsvenskan,4,3.46,.873
841,201415,Åker/Strängnäs,Division 1,1,4.83,.800
841,201415,IK Oskarshamn,Allsvenskan,1,5.23,.810
841,201415,HC Banska Bystrica,Slovakia,2,4.80,.833
11946,199596,Lethbridge Hurricanes,WHL,1,9.00,.750
11946,199900,Univ. of Maine,NCAA,32,2.60,.911
11946,200001,Univ. of Maine,NCAA,33,2.40,.897
11946,200102,Univ. of Maine,NCAA,20,3.09,.887
11946,200203,Atlantic City Boardwalk Bullies,ECHL,48,3.01,.896
11946,200203,Philadelphia Phantoms,AHL,2,2.67,.902
11946,200304,Portland Pirates,AHL,7,2.17,.928
11946,200304,Washington Capitals,NHL,5,3.03,.908
11946,200405,Reading Royals,ECHL,13,2.38,.918
11946,200405,Idaho Steelheads,ECHL,4,2.19,.913
11946,200506,Idaho Steelheads,ECHL,35,2.97,.895
11946,200607,Texas Wildcatters,ECHL,60,2.96,.910
11946,200708,Sparta Sarpsborg,Norway,41,1.95,.913
11946,200809,Herlev Hornets,Denmark,36,4.34,.891
11946,200809,HK Jesenice,EBEL,2,4.00,.833
9528,199798,Barrie Colts,OHL,41,2.92,.917
9528,199899,Barrie Colts,OHL,52,2.66,.920
9528,199899,Canada U20,WJC-20,1,6.00,.667
9528,199900,Barrie Colts,OHL,47,3.07,.916
9528,199900,Canada U20,WJC-20,1,3.00,.921
9528,200001,Barrie Colts,OHL,16,3.08,.912
9528,200001,Brampton Battalion,OHL,11,2.94,.900
9528,200102,Did not play,,,,
9528,200203,Toledo Storm,ECHL,7,2.36,.918
9528,200203,Milwaukee Admirals,AHL,22,2.93,.898
9528,200203,Nashville Predators,NHL,1,3.86,.769
9528,200304,Milwaukee Admirals,AHL,43,2.34,.918
9528,200405,Milwaukee Admirals,AHL,64,2.29,.921
9528,200506,Milwaukee Admirals,AHL,32,2.70,.908
9528,200506,Nashville Predators,NHL,1,7.00,.829
9528,200607,Boston Bruins,NHL,2,3.04,.909
9528,200607,Providence Bruins,AHL,10,3.02,.893
9527,199798,Québec Remparts,QMJHL,24,3.33,.893
9527,199899,Québec Remparts,QMJHL,58,2.70,.909
9527,199900,Québec Remparts,QMJHL,53,2.67,.916
9527,199900,Canada U20,WJC-20,6,1.83,.939
9527,200001,Rouyn-Noranda Huskies,QMJHL,25,2.65,.913
9527,200001,Philadelphia Flyers,NHL,2,2.38,.889
9527,200001,Philadelphia Phantoms,AHL,2,2.78,.926
9527,200001,Canada U20,WJC-20,7,1.51,.942
9527,200102,Philadelphia Phantoms,AHL,41,2.72,.911
9527,200102,Portland Pirates,AHL,6,2.85,.923
9527,200102,Portland Pirates,AHL,48,2.40,.929
9527,200304,Washington Capitals,NHL,6,3.12,.910
9527,200304,Portland Pirates,AHL,52,1.99,.930
9527,200405,Portland Pirates,AHL,40,2.89,.911
9527,200506,Hershey Bears,AHL,1,7.37,.737
9527,200506,Vancouver Canucks,NHL,4,3.25,.894
9527,200506,Manitoba Moose,AHL,16,2.92,.894
9527,200708,Trenton Devils,ECHL,5,3.21,.887
9527,200809,Sainte-Marie Poutrelles Delta,LNAH,9,5.42,.870
2691,,Finland U16 (all),International-Jr,1,4.00,.851
2691,,JYP U20,Jr. A SM-liiga,3,6.67,.739
2691,,JYP U20,Jr. A SM-liiga,24,2.90,.906
2691,,Finland U18,WJC-18,5,1.32,.940
2691,,Finland U18 (all),International-Jr,5,1.32,.940
2691,199900,HIFK U20,Jr. A SM-liiga,11,1.99,.929
2691,199900,HIFK,Liiga,24,3.11,.901
2691,199900,Finland U20,WJC-20,4,2.79,.910
2691,199900,HIFK,Liiga,37,2.77,.920
2691,199900,Finland U20,WJC-20,6,1.34,.933
2691,200102,Albany River Rats,AHL,36,3.02,.914
2691,200102,Albany River Rats,AHL,38,3.04,.898
2691,200102,Albany River Rats,AHL,50,2.99,.902
2691,200405,Albany River Rats,AHL,38,3.12,.910
2691,200405,Albany River Rats,AHL,16,3.98,.892
2691,200607,Blues,Liiga,5,2.53,.922
2691,200607,Jokerit,Liiga,20,2.67,.914
2691,200708,Frölunda HC,SHL,47,2.52,.898
2691,200809,Frölunda HC,SHL,14,2.86,.886
2691,200910,KalPa,Liiga,43,2.28,.903
2691,201011,KalPa,Liiga,51,2.13,.916
2691,201112,KalPa,Liiga,18,1.48,.942
2691,201112,Metallurg Magnitogorsk,KHL,28,2.16,.929
2691,201213,Metallurg Magnitogorsk,KHL,40,2.04,.924
2691,201213,Finland (all),International,2,2.52,.891
2691,201314,Barys Astana,KHL,36,2.53,.914
2691,201415,Admiral Vladivostok,KHL,5,4.96,.838
2691,201516,Ässät,Liiga,21,2.62,.906
2691,201617,Ässät,Liiga,18,2.45,.910
2691,201718,Herning Blue Fox,Denmark,32,2.33,.911
9070,,North Bay Centennials,OHL,6,4.93,.887
9070,199899,North Bay Centennials,OHL,37,3.36,.908
9070,199900,North Bay Centennials,OHL,55,3.29,.902
9070,200001,North Bay Centennials,OHL,40,2.53,.924
9070,200001,Canada U20,WJC-20,1,12.00,.667
9070,200102,Vancouver Canucks,NHL,1,2.00,.909
9070,200102,Manitoba Moose,AHL,21,3.53,.881
9070,200102,Columbia Inferno,ECHL,6,1.92,.927
9070,200203,Vancouver Canucks,NHL,7,1.57,.939
9070,200203,Manitoba Moose,AHL,37,2.64,.908
9070,200304,Vancouver Canucks,NHL,6,2.06,.929
9070,200304,Manitoba Moose,AHL,40,2.55,.915
9070,200405,Manitoba Moose,AHL,50,2.56,.909
9070,200506,Vancouver Canucks,NHL,67,2.94,.902
9070,200506,Canada,WC,5,2.85,.893
9070,200607,Florida Panthers,NHL,27,3.35,.888
9070,200708,Phoenix Coyotes,NHL,9,3.54,.880
9070,200708,San Antonio Rampage,AHL,2,2.53,.906
9070,200708,Boston Bruins,NHL,23,2.32,.919
9070,200809,Ottawa Senators,NHL,43,2.47,.911
9070,200910,Dallas Stars,NHL,21,3.00,.894
9070,200910,New York Rangers,NHL,3,2.53,.904
9070,201011,Montréal Canadiens,NHL,16,2.64,.914
9070,201112,Ottawa Senators,NHL,14,3.35,.884
9070,201213,EC Salzburg,EBEL,16,3.28,.892
64694,199798,Moncton Wildcats,QMJHL,19,3.31,.864
64694,199899,Moncton Wildcats,QMJHL,36,2.95,.891
64694,199900,Moncton Wildcats,QMJHL,55,2.61,.903
64694,200001,Acadie-Bathurst Titan,QMJHL,36,3.86,.889
64694,200001,Val-d'Or Foreurs,QMJHL,21,2.80,.903
64694,200102,Ottawa Senators,NHL,1,0.00,1.000
64694,200102,Grand Rapids Griffins,AHL,26,2.11,.916
64694,200102,Mobile Mysticks,ECHL,13,2.86,.910
64694,200203,Binghamton Senators,AHL,19,2.92,.896
64694,200203,Peoria Rivermen,ECHL,4,2.01,.928
64694,200203,San Antonio Rampage,AHL,2,4.60,.824
64694,200304,San Antonio Rampage,AHL,8,3.93,.877
64694,200304,Columbus Cottonmouths,ECHL,1,2.31,.933
64694,200304,Augusta Lynx,ECHL,2,3.84,.864
64694,200405,Fresno Falcons,ECHL,8,3.54,.896
64694,200405,Gwinnett Gladiators,ECHL,4,3.45,.869
64694,200405,Dayton Bombers,ECHL,10,2.80,.906
64694,200405,San Diego Gulls,ECHL,3,3.34,.896
64694,200405,Saguenay PolVin,QSCHL,3,5.17,.867
64694,200708,Rivière-du-Loup CIMT,QSCHL,10,5.17,.868
9178,,Slovakia U18,EJC-18,5,4.13,.886
9178,,Slovakia U20,WJC-20,6,2.33,.927
9178,199900,Hampton Roads Admirals,ECHL,59,2.55,.917
9178,199900,Slovakia,WC,4,2.41,.855
9178,199900,Slovakia (all),International,4,2.41,.855
9178,200001,Milwaukee Admirals,IHL,43,2.61,.913
9178,200001,Slovakia,WC,3,3.34,.899
9178,200001,Slovakia (all),International,3,3.37,.899
9178,200102,Nashville Predators,NHL,3,4.40,.875
9178,200102,Milwaukee Admirals,AHL,34,2.39,.916
9178,200102,Slovakia,OG,2,3.81,.864
9178,200102,Slovakia,WC,6,2.28,.921
9178,200102,Slovakia (all),International,8,2.60,.908
9178,200203,Nashville Predators,NHL,3,3.32,.872
9178,200203,Milwaukee Admirals,AHL,40,2.85,.901
9178,200203,Slovakia,WC,6,1.84,.935
9178,200304,SKA St. Petersburg,Russia,34,2.44,.909
9178,200304,Slovakia,WCup,3,4.75,.833
9178,200304,Slovakia,WC,9,1.02,.954
9178,200405,HC Moeller Pardubice,Czech,46,2.34,.929
9178,200405,Slovakia,WC,6,2.02,.913
9178,200506,HC Moeller Pardubice,Czech,33,2.54,.926
9178,200506,Slovakia,OG,1,3.00,.893
9178,200506,Slovakia,WC,1,3.00,.846
9178,200607,HC Moeller Pardubice,Czech,45,2.58,.929
9178,200708,HC Moeller Pardubice,Czech,45,2.71,.926
9178,200708,Slovakia,WC,4,2.20,.906
9178,200809,HC Moeller Pardubice,Czech,37,2.74,.918
9178,200809,Slovakia,WC,2,10.62,.737
9178,200910,HC Kosice,Slovakia,17,2.89,.901
9178,200910,Atlant Mytishchi,KHL,21,2.50,.908
9178,201011,Jokerit,Liiga,33,2.17,.923
9178,201112,Amur Khabarovsk,KHL,27,2.74,.912
9178,201213,Amur Khabarovsk,KHL,12,3.16,.906
9178,201213,Spartak Moskva,KHL,13,2.37,.912
9178,201314,HK Dukla Trencin,Slovakia,34,2.66,.924
9178,201314,Bili Tygri Liberec,Czech,8,1.48,.949
9178,201415,Bili Tygri Liberec,Czech,46,2.33,.921
9178,201415,Slovakia (all),International,1,1.00,.956
9178,201516,Bili Tygri Liberec,Czech,37,2.09,.912
9178,201617,Bili Tygri Liberec,Czech,23,1.92,.921
11993,,Russia U18,EJC-18,1,1.00,.875
11993,,Russia U18,WJC-18,6,2.29,.903
11993,200001,Tampa Bay Lightning,NHL,1,0.00,.000
11993,200001,Detroit Vipers,IHL,27,4.26,.858
11993,200001,Louisiana IceGators,ECHL,8,2.75,.911
11993,200102,Springfield Falcons,AHL,3,1.69,.926
11993,200102,Pensacola Ice Pilots,ECHL,24,3.47,.901
11993,200203,Tampa Bay Lightning,NHL,1,3.00,.833
11993,200203,Springfield Falcons,AHL,39,3.24,.889
11993,200304,Pensacola Ice Pilots,ECHL,12,3.68,.903
11993,200506,Dynamo Moskva,Russia,4,4.34,.831
11993,200607,HK MVD,Russia,27,3.10,.897
11993,200708,HK MVD,Russia,8,2.84,.903
11993,200809,HK MVD,KHL,12,2.30,.902
11993,201011,Did not play,,,,
11993,201011,Berkut Kiev,Ukraine,5,-,.860
11993,201213,Did not play,,,,
11993,201314,Did not play,,,,
11993,201415,Did not play,,,,
9066,199899,Chicago Freeze,NAHL,14,2.56,.914
9066,199899,Guelph Storm,OHL,21,3.10,.911
9066,199900,Guelph Storm,OHL,38,3.59,.911
9066,200001,Guelph Storm,OHL,59,2.63,.925
9066,200102,Norfolk Admirals,AHL,28,2.95,.886
9066,200203,Chicago Blackhawks,NHL,6,4.00,.856
9066,200203,Norfolk Admirals,AHL,32,1.94,.923
9066,200304,Chicago Blackhawks,NHL,21,2.84,.905
9066,200304,Norfolk Admirals,AHL,37,2.11,.914
9066,200405,Norfolk Admirals,AHL,15,1.83,.929
9066,200506,Chicago Blackhawks,NHL,29,3.32,.886
9066,200506,USA,WC,5,2.36,.908
9066,200607,Florida Panthers,NHL,5,2.21,.931
9066,200607,Rochester Americans,AHL,34,2.56,.919
9066,200708,Florida Panthers,NHL,17,2.25,.935
9066,200708,USA,WC,2,5.61,.714
9066,200809,Florida Panthers,NHL,31,2.71,.924
9066,200910,Colorado Avalanche,NHL,71,2.63,.917
9066,201011,Colorado Avalanche,NHL,33,3.28,.897
9066,201011,Ottawa Senators,NHL,18,2.05,.939
9066,201112,Ottawa Senators,NHL,63,2.83,.914
9066,201213,Ottawa Senators,NHL,24,1.69,.941
9066,201314,Ottawa Senators,NHL,53,3.00,.911
9066,201415,Ottawa Senators,NHL,35,2.49,.923
9066,201516,Ottawa Senators,NHL,60,2.78,.916
9066,201617,Ottawa Senators,NHL,40,2.28,.926
9066,201718,Ottawa Senators,NHL,58,3.32,.898
9066,201819,Ottawa Senators,NHL,50,3.51,.903
38,,Sweden U18,EJC-18,5,1.80,.913
38,199899,Brynäs IF,SHL,12,2.97,.892
38,199899,Sweden U20,WJC-20,2,4.53,.857
38,199900,Brynäs IF,SHL,10,2.89,.903
38,199900,Mora IK,Allsvenskan,3,2.00,.917
38,199900,Sweden U20,WJC-20,3,2.36,.920
38,200001,Brynäs IF,SHL,29,2.69,.903
38,200102,Brynäs IF,SHL,34,2.96,.895
38,200203,Brynäs IF J20,SuperElit,2,2.50,.900
38,200203,Brynäs IF,SHL,13,3.79,.864
38,200304,IK Nyköping Hockey,Allsvenskan,16,2.62,.903
38,200405,IK Nyköping Hockey,Allsvenskan,18,2.60,.895
38,200506,Timrå IK,SHL,10,2.61,.896
38,200506,IK Nyköping Hockey,Allsvenskan,2,3.00,.918
38,200607,Timrå IK,SHL,9,3.08,.882
38,200607,IF Sundsvall Hockey,Allsvenskan,2,3.00,.875
38,200809,Nordsjælland Cobras,Denmark,36,3.28,.892
38,200910,Rungsted Cobras,Denmark,25,3.31,.885
38,201011,Did not play,,,,
38,201112,Team Gävle,Division 2,3,-,.843
38,201314,Järvsö IK,Division 3,15,3.00,.898
38,201415,Järvsö IK,Division 3,21,4.43,.881
38,201516,Järvsö IK,Division 3,23,7.50,.831
64696,199899,Shawinigan Cataractes,QMJHL,18,3.84,.878
64696,199900,Val-d'Or Foreurs,QMJHL,11,5.76,.860
64696,199900,Shawinigan Cataractes,QMJHL,14,3.81,.884
64696,200001,Acadie-Bathurst Titan,QMJHL,11,4.47,.847
64696,200001,Val-d'Or Foreurs,QMJHL,31,3.08,.894
64696,200102,New Mexico Scorpions,CHL,11,3.41,.874
64696,200102,Amarillo Rattlers,CHL,13,4.13,.899
64696,200304,Trois-Rivières Vikings,QSMHL,14,4.54,.873
10966,199798,USNTDP Juniors,USHL,13,3.50,.894
10966,199798,U.S. National U18 Team,NAHL,5,2.17,.918
10966,199899,Univ. of Minnesota,NCAA,40,3.47,.876
10966,199900,Univ. of Minnesota,NCAA,36,2.95,.909
10966,200001,Univ. of Minnesota,NCAA,40,2.56,.902
10966,200102,Univ. of Minnesota,NCAA,35,2.40,.913
10966,200203,Providence Bruins,AHL,1,2.80,.917
10966,200203,Jackson Bandits,ECHL,34,2.46,.916
10966,200304,Manchester Monarchs,AHL,43,1.94,.926
10966,200304,Reading Royals,ECHL,4,1.71,.930
10966,200405,Manchester Monarchs,AHL,32,1.93,.933
10966,200506,Los Angeles Kings,NHL,1,7.08,.750
10966,200506,Manchester Monarchs,AHL,45,2.57,.919
10966,200607,Kölner Haie,DEL,40,2.35,.924
10966,200708,Adler Mannheim,DEL,51,2.87,.911
10966,200809,Kassel Huskies,DEL,38,2.99,.910
10966,200910,Kassel Huskies,DEL,51,3.65,.903
10966,201011,Vienna Capitals,EBEL,24,2.61,.916
9110,199899,Rimouski Océanic,QMJHL,30,3.25,.912
9110,199900,Rimouski Océanic,QMJHL,54,3.53,.896
9110,200001,Wilkes-Barre/Scranton Penguins,AHL,30,3.54,.882
9110,200102,Wilkes-Barre/Scranton Penguins,AHL,46,3.12,.903
9110,200203,Pittsburgh Penguins,NHL,24,2.64,.916
9110,200203,Wilkes-Barre/Scranton Penguins,AHL,27,3.11,.904
9110,200304,Pittsburgh Penguins,NHL,40,3.74,.883
9110,200304,Wilkes-Barre/Scranton Penguins,AHL,14,1.92,.930
9110,200506,Pittsburgh Penguins,NHL,26,3.98,.881
9110,200506,Wilkes-Barre/Scranton Penguins,AHL,6,1.18,.954
9110,200607,Chicago Blackhawks,NHL,1,1.00,.960
9110,200607,Norfolk Admirals,AHL,9,4.03,.868
9110,200607,Anaheim Ducks,NHL,1,2.12,.833
9110,200607,Portland Pirates,AHL,17,2.34,.910
9110,200708,HC Fribourg-Gottéron,NLA,48,3.00,.923
9110,200809,HC Fribourg-Gottéron,NLA,39,2.67,.912
9110,200910,HC Fribourg-Gottéron,NLA,46,2.97,.915
9110,201011,Traktor Chelyabinsk,KHL,12,3.66,.867
9110,201011,HC Lugano,NLA,14,2.55,.910
9110,201112,Iserlohn Roosters,DEL,49,2.57,.932
9110,201112,Tampa Bay Lightning,NHL,3,3.12,.877
9110,201213,Iserlohn Roosters,DEL,47,3.01,.920
9110,201314,Iserlohn Roosters,DEL,4,3.51,.890
9110,201314,Hamburg Freezers,DEL,24,1.67,.944
9110,201415,Hamburg Freezers,DEL,33,2.49,.920
9110,201516,Hamburg Freezers,DEL,12,3.74,.880
9110,201617,Did not play,,,,
64737,199899,Belleville Bulls,OHL,46,3.49,.899
64737,199900,Belleville Bulls,OHL,43,3.37,.900
64737,200001,Belleville Bulls,OHL,8,4.91,.884
64737,200001,Guelph Storm,OHL,4,3.50,.902
64737,200001,Sarnia Sting,OHL,23,2.85,.912
64737,200102,Windsor Spitfires,OHL,41,3.10,.919
64737,200102,Sarnia Sting,OHL,11,3.78,.887
64737,200203,Missouri River Otters,UHL,4,3.28,.876
64737,200203,Fort Wayne Komets,UHL,8,2.26,.905
64737,200304,Johnstown Chiefs,ECHL,19,2.04,.922
64737,200304,Toledo Storm,ECHL,10,4.46,.904
64737,200405,Motor City Mechanics,UHL,14,4.02,.880
64737,200405,Fort Wayne Komets,UHL,1,1.00,.957
7589,199899,Plymouth Whalers,OHL,31,2.74,.907
7589,199900,Plymouth Whalers,OHL,53,2.38,.912
7589,200001,Plymouth Whalers “C”,OHL,55,2.25,.922
7589,200102,Florida Everblades,ECHL,13,3.33,.902
7589,200203,Florida Everblades,ECHL,41,2.83,.910
7589,200203,Lowell Lock Monsters,AHL,5,3.16,.922
7589,200304,Florida Everblades,ECHL,35,2.95,.921
7589,200304,Lowell Lock Monsters,AHL,2,3.40,.892
7589,200405,Florida Everblades,ECHL,26,2.67,.910
7589,200506,SaiPa,Liiga,44,2.04,.929
7589,200607,SaiPa,Liiga,24,3.29,.893
7589,200607,SaPKo,Mestis,1,3.00,.880
7589,200708,Eisbären Berlin,DEL,41,2.62,.902
7589,200809,Eisbären Berlin,DEL,43,2.52,.916
7589,200910,Eisbären Berlin,DEL,50,2.62,.912
7589,200910,Germany,WC,2,1.54,.957
7589,201011,Eisbären Berlin,DEL,43,2.41,.914
7589,201112,Eisbären Berlin,DEL,42,2.35,.921
7589,201213,Eisbären Berlin,DEL,46,2.74,.921
7589,201213,Germany,WC,5,1.79,.941
7589,201213,Germany,OGQ,2,1.48,.897
7589,201314,Eisbären Berlin,DEL,38,2.39,.931
7589,201314,Germany,WC,4,3.20,.856
7589,201314,Germany (all),International,7,3.26,.877
7589,201415,Philadelphia Flyers,NHL,10,2.89,.888
7589,201415,Lehigh Valley Phantoms,AHL,47,2.68,.917
64937,199394,Red Deer Rebels Bantam AAA,AMBHL,16,4.08,.883
64937,199495,Red Deer Rebels Bantam AAA,AMBHL,12,2.17,.936
64937,199596,Tri-City Americans,WHL,2,5.25,.816
64937,199697,Prince Albert Raiders,WHL,44,3.46,.892
64937,199798,Prince Albert Raiders,WHL,52,3.85,.885
64937,199899,Prince Albert Raiders,WHL,56,2.84,.905
64937,199900,Prince Albert Raiders,WHL,54,3.43,.898
64937,200001,Asheville Smoke,UHL,5,4.30,.867
64937,200001,Québec Citadelles,AHL,1,0.00,1.000
64937,200001,Tallahassee Tiger Sharks,ECHL,17,2.95,.898
64937,200102,Florida Everblades,ECHL,3,4.36,.859
64937,200102,Mississippi Sea Wolves,ECHL,28,3.38,.906
64937,200102,Macon Whoopee,ECHL,6,2.92,.918
64937,200203,Roanoke Express,ECHL,38,3.05,.901
64937,200304,London Racers,EIHL,35,4.25,.892
64937,200405,Dundee Stars,BNL,32,3.68,.903
64937,200506,Rio Grande Valley Killer Bees,CHL,48,2.50,.922
64937,200607,Pensacola Ice Pilots,ECHL,9,4.67,.890
64937,200607,Charlotte Checkers,ECHL,13,3.89,.895
64937,200607,Nottingham Panthers,EIHL,22,2.93,.906
78415,199899,Victoriaville Tigres,QMJHL,32,4.20,.861
78415,199900,Victoriaville Tigres,QMJHL,39,4.24,.894
78415,200001,Victoriaville Tigres,QMJHL,41,3.45,.898
78415,200102,Victoriaville Tigres,QMJHL,30,3.96,.887
78415,200102,Rouyn-Noranda Huskies,QMJHL,20,3.38,.904
78415,200203,Saint-Hyacinthe Cousin,QSPHL,19,2.91,.910
78415,200304,Saint-Hyacinthe Cousin,QSMHL,26,3.87,.874
78415,200304,La Pocatière CHOX-FM,QSCHL,3,3.02,.899
78415,200708,Lac-Mégantic Turmel,QSCHL,1,23.94,.286
78415,200708,St-Pascal Imperial,LHBBF,4,3.00,.908
8802,199798,Soo Indians,NAHL,37,2.33,.915
8802,199899,Soo Indians,NAHL,47,2.30,.924
8802,199900,Michigan State Univ.,NCAA,26,1.53,.932
8802,200001,Michigan State Univ.,NCAA,40,1.32,.950
8802,200102,Michigan State Univ.,NCAA,40,1.77,.936
8802,200102,USA,WC,4,1.76,.950
8802,200203,Buffalo Sabres,NHL,15,2.63,.902
8802,200203,Rochester Americans,AHL,47,2.34,.920
8802,200203,USA,WC,4,2.49,.889
8802,200304,Buffalo Sabres,NHL,3,0.00,.795
8802,200304,Rochester Americans,AHL,60,2.21,.925
8802,200405,Rochester Americans,AHL,63,2.45,.922
8802,200506,Buffalo Sabres,NHL,48,2.60,.914
8802,200506,Rochester Americans,AHL,2,2.50,.889
8802,200607,Buffalo Sabres,NHL,63,2.73,.911
8802,200708,Buffalo Sabres,NHL,76,2.64,.906
8802,200809,Buffalo Sabres,NHL,59,2.53,.918
8802,200910,Buffalo Sabres,NHL,69,2.22,.929
8802,200910,USA,OG,6,1.35,.946
8802,201011,Buffalo Sabres,NHL,66,2.59,.916
8802,201112,Buffalo Sabres,NHL,61,2.54,.916
8802,201213,Buffalo Sabres,NHL,40,2.81,.915
8802,201314,Buffalo Sabres,NHL,40,2.72,.923
8802,201314,St. Louis Blues,NHL,19,2.47,.903
8802,201314,USA,OG,1,1.00,.944
8802,201415,Vancouver Canucks,NHL,45,2.53,.911
8802,201516,Vancouver Canucks,NHL,51,2.70,.916
8802,201617,Vancouver Canucks,NHL,54,2.80,.914
8802,201718,Anaheim Ducks,NHL,28,2.35,.928
8802,201819,Anaheim Ducks,NHL,20,2.76,.912
11992,199798,Ottawa 67's,OHL,31,2.66,.906
11992,199899,Ottawa 67's,OHL,41,2.39,.915
11992,199900,Ottawa 67's,OHL,26,3.14,.908
11992,200001,Ottawa 67's,OHL,55,2.74,.911
11992,200102,Cleveland Barons,AHL,24,3.73,.893
11992,200203,Cleveland Barons,AHL,34,3.85,.890
11992,200304,Cleveland Barons,AHL,30,2.48,.925
11992,200405,Rockford IceHogs,UHL,6,1.00,.958
11992,200405,Milwaukee Admirals,AHL,23,2.95,.891
11992,200506,Augusta Lynx,ECHL,3,1.49,.953
11992,200506,Houston Aeros,AHL,35,3.03,.899
11992,200506,HK Jesenice,EBEL,22,2.65,.917
11992,200708,HC Innsbruck,EBEL,20,3.03,.911
11992,200809,HC Innsbruck,EBEL,45,3.21,.913
11992,200910,HC Innsbruck,Austria2,8,1.92,.930
11991,,Czech Republic U18,EJC-18,6,2.65,.876
11991,,Czech Republic U18,WJC-18,6,2.28,.877
11991,199900,HC Slavia Praha U20,Czech U20,19,2.07,.923
11991,199900,HC Liberec,Czech2,4,6.06,.833
11991,199900,HC Berounsti Medvedi,Czech2,7,1.97,.945
11991,200001,HC Berounsti Medvedi,Czech2,17,2.44,.921
11991,200001,Czech Republic U20 (all),International-Jr,2,4.50,.785
11991,200102,Muskegon Fury,UHL,19,1.98,.924
11991,200102,Pensacola Ice Pilots,ECHL,6,3.69,.890
11991,200203,Muskegon Fury,UHL,10,3.93,.892
11991,200203,St. Pete - W/Salem Parrots,ACHL,9,3.56,.878
11991,200405,Did not play,,,,
11991,200405,HC Sumperk,Czech2,1,5.00,.861
11991,200405,MsHK Zilina,Slovakia,34,3.25,.908
